rating,sentences
0,그만 먹어야 하는데
0,그만 살고싶어
1,근사한 곳 알아 냈어
0,근육 있으면 멋있을텐데
0,금연이 쉽지 않아
0,기 빨렸어
0,기념일 다 챙기는거 귀찮아
0,기념일 또 까먹었어
0,기념일 못챙겼어
0,기념일 챙기기 귀찮아
0,기다리는 것도 지쳐
0,기다리라고 말 못하겠어
0,기다림이 습관이 됐나봐
0,기대가 무너졌어
0,기대가 부담스러운데 떨쳐낼 수 있는 방법 있을까?
0,기대하고 있었는데
0,기대하지 말걸
1,기대했는데
0,기댈 수 있는 사람
0,기력이 없어
0,기본이 뭔지도 모르는 것 같아.
0,기본이 안 되어 있어
1,기부 좀 했어요
1,기부했어
0,기분 꿀꿀해
0,기분 나쁜 농담을 계속하고 있어
0,기분 울적해서 좀 걷고 있어
1,기분 전환 하고 싶어
0,기분 전환이 필요해
0,기분이 그지 같아
0,기분이 더러워
0,기분이 묘해
0,기분이 이상해
0,기숙사 괜찮을까
0,기숙사 떨어졌어
0,기숙사 사는거 어떨까?
0,기숙사 살면 불편해?
0,기숙사 안됐어
1,기차 타고 여행 가고 싶어
1,기차여행 가고 싶어
0,기침도 못하겠어
0,기침도 편하게 못해
1,기프트콘 받았어!
1,기프트콘 선물 괜찮을까?
1,기프트콘 선물해볼까?
1,기프트콘 주면 좋아할까?
1,기프트콘으로 선물 받았어
1,기프트콘으로 선물 해야겠다
0,기회를 놓쳤어
0,기회를 못 잡았어
0,긴 머리 관리 어렵다.
0,긴 머리 관리하는 거 힘들다
1,긴 시간이 걸렸지만 괜찮아.
0,긴장 푸는 법 알려줘
0,긴장돼
0,긴장돼서 땀나네
0,길에서 담배 피우는 사람 싫어
0,길이 미끄러워서 미끄러질뻔했어
0,길이 안보여
0,길이 얼어서 미끄러질뻔했어
0,길이 얼었어
1,김떡순 먹고 싶어.
0,김치도 없네
1,김치볶음밥 먹어야지
1,김치볶음밥이나 만들어 먹어야지
1,김치찌개 먹고 싶어
1,까아 오빠들 컴백한다
0,깜깜한데 전기 안들어오네
0,깡 마른 거 같아
0,꼴 사나워질 것 같은데
1,꽃 받고 싶다
1,꽃 사고 싶어
1,꽃 살까?
1,꽃 선물 좋아할까
1,꽃 선물해 볼까
1,꽃 예쁘게 말렸어
1,꽃게탕 맛있다.
1,꽃게탕 진짜 밥도둑
1,꽃꽂이 배우는 중
1,꽃꽂이 배우니까 좋다
1,꽃놀이 가고 싶어
1,꽃다발 말려봐야지
1,꽃다발 말리면 에쁘겠지.
1,꽃다발 받았어
1,꽃다발 샀어
1,꽃다발 선물 괜찮지?
1,꽃다발 선물 받았어
1,꽃다발 선물 어때?
1,꽃다발 준비했어
1,꽃바구니 선물이랑 과일 바구니 선물 뭐가 좋아?
1,꽃바구니가 좋을까 과일바구니까 좋을까
1,꽃선물 받고 어
1,꿀잼
1,꿈은 많은데
1,꿈이 너무 많아
0,꿈이 너무 무서웠어
1,꿈이 다양해
1,꿈이 두 개야
0,꿈이 없어
0,끝나니까 허무하다
0,끝나면 좋을 줄 알았는데 아니다.
0,낌새가 이상하더니 딱 걸렸어
0,낌새가 있더니 딱 걸렸어
0,나 감정쓰레기통이었나봐
0,나 갖고 장난친건가
0,나 같은 사람은 동물 키우면 안되겠지
1,나 결정했어
1,나 괜찮지 않니
1,나 교직이수할 수 있을까?
0,나 그동안 뭐한거니
0,나 그지임
0,나 너무 못 생겼어
0,나 너무 소심해
0,나 뒷담화하는 애 어떻게 할까?
0,나 뒷담화하는 애 있다는데 어떻게 하지?
0,나 말 실수한 거 같아.
0,나 맨날 속는 거 같아
0,나 머리 나쁜 듯
0,나 머리가 나뿐 것 같아
0,나 모르는게 왜 이렇게 많지
0,나 몰래 사귀는 거 같애
0,나 무시 당한 거 같아
0,나 무시하는 거 같아
0,나 무시하는 사람 어떻게 해?
0,나 무시하는 사람 짜증나
0,나 문제가 많은거 같아
0,나 바보인가 봄
0,나 백수야
0,나 버림 받은 거 같아
0,나 보이스피싱 당한 거 같은데 어떡해?
0,나 비만이야
1,나 상 받는대!
1,나 새 옷 샀다
0,나 서류에서 광탈했어
1,나 소개팅한다!
0,나 속은 거 같아
0,나 속은듯
1,나 수학여행 간다
0,나 스마트폰 중독인가봐
1,나 승진했어
0,나 실수한건가
0,나 실수했나
0,나 아재인가
0,나 아직 어른 아닌 거 같아
0,나 아직도 애 같아.
0,나 연기 너무 못해 거짓말 못하겠어
1,나 열심히 할거야
0,나 오늘 개불쌍
1,나 오늘 따라 잘생겨 보이네
1,나 오늘 상 받았지롱
1,나 완전 계탔어!
0,나 왕따야
0,나 왕따인거 같아
0,나 왜 멍청해
0,나 왜 이러지?
0,나 왜케 못 생겼지
0,나 요즘 정신 놓고 살고 있는 거 같아
0,나 욕 먹는 거 같아
0,나 웃겨 봐
0,나 은근 무시하는 애 있어
0,나 이상한가
0,나 이상해?
1,나 인정받고 싶어
0,나 잘하고 있는 건지 모르겠어
0,나 잘하고 있는 걸까?
0,나 잘하는 게 없어
0,나 잘하는게 없는거같아
0,나 점점 괴물이 되고 있어
0,나 정신차리게 말해줘
0,나 좀 건들지 마
0,나 좀 건들지 말라고 해
0,나 좀 내버려 두면 좋겠어
0,나 좀 내버려 뒀으면
0,나 좀 안 건들였으면 좋겠어
1,나 좀 좋아해줬으면
1,나 좀 쩌는 듯
1,나 좀 칭찬해줘
1,나 좋아하게 만들고 싶다
1,나 좋아하는 것 같아
1,나 좋아해주는 사람 있겠지?
0,나 죽을 뻔함
0,나 짤릴 거 같아
0,나 쫌 불쌍한 거 같아
0,나 챙겨줄 사람이 필요해
1,나 천재 같아
1,나 천재임
1,나 축구는 진짜 잘해
1,나 친구들한테 인정받고 싶어
0,나 폭식증인듯
0,나 폰 중독인 거 같애
0,나 폰겜 너무 많이해
0,나 폰겜했더니 몇 시간 갔어
1,나 할 수 있어
0,나 함부로 말하는 거 고치고 싶어
0,나 혼자 야근해
1,나 혼자 여행 왔는데 괜찮네
1,나 혼자서 축구 본다
0,나 화장을 너무 못해
0,나 화장이 잘 안돼
1,나 회사에서 인정받고 싶어
0,나가기도 귀찮아
0,나는 기분 나쁜데 농담이라고 계속해
0,나는 나약한 존재
0,나는 모자란 사람인 거 같아
1,나는 뭐든 할 수 있다.
0,나는 왜 이 모양일까
0,나는 왜 이렇게 태어났을까?
0,나는 왜 태어났을까
0,나는 잘 할줄 아는 게 없는 것 같아
0,나는 친구가 없어
1,나두 잘할거야
1,나들이를 가볼까
0,나란 놈
1,나랑 놀아줘
1,나랑 놀자
0,나랑 상관 없는 이야기들
0,나랑 있는게 힘들었나봐
0,나를 너무 오래 기다리게했어
0,나를 너무 함부로 대해
0,1000일 만난 여자친구와 이별
0,10년 연애. 헤어졌습니다.
0,10년 연애사 되돌아보니 다 부질없네
0,10년 연애의 끝
0,10년만나다 헤어지네
0,10년이라는 시간이 참 무색하다 싶네
0,10월의 마지막밤 . 더 보고싶네 그사람
0,14년된 여자친구랑 이별
0,14년의 기나긴 이야기.
0,15년…안녕
0,15년만에 쓰는 편지.
0,1년 9개월 의 연애 종지부.
0,1년 반.
0,1년4개월의 종지부를 찍네.
0,1년동거 끝에 헤어짐
0,1년만에 꿈에나와서 설레게하네
0,1년만에 다시헤어지게 됐네
0,1년만의 연애가 끝났네
0,1년을 넘게 만났는데 어떻게 이럽니까
0,1년이 되어갑니다
0,1년이 아무것도 아니였나
0,1년이 지났어도
0,1년전 그 날
0,1년전 헤어진 남자한테서 연락이 왔어
0,2년 6개월 이렇게 끝나네
0,2년 가까이 여친하구 헤어졌습니다
0,2년 가량의 연애
0,2년 다되가는 연애 끝.
0,2년 만에 연락 그후입니다 .
0,2년 사귀고 헤어졌습니다
0,2년 정도를 만났는데 잘 이해가 안가
0,2년간 만난 여자친구와의 이별
0,2년간 연애끝에
0,"2년간의 단거리, 2년간의 장거리, 그리고 이별."
0,2년동안 나 사랑해줘서 고맙다
0,2년만에 연락을 했습니다.
0,2년사귀다가 헤어젔는데
0,2년여의 만남 3번의 이별
0,2년의 꿈같았던 사랑 갑작스런이별
0,2년의 시간
0,2년의 연애에 이별이란 종착역!!
0,2년이 지나서 첫사랑이 살던곳 지나갔는데
0,2달반이라는 시간동안 많이 괜찮아졌어
0,2주가 지났어
0,2주가지나가네
0,2주동안 참을만 했는데
0,2주전에 헤어졌습니다
0,30살 막바지의 이별
0,3개월만에 연락이 오긴왔는데.
0,3개월만에 연락이 왔습니다
0,3개월이라는 시간이 흘렀지만 여전히 제자리걸음
0,3개월전에 헤어진 전남친이 문자했어
0,3개월째
0,3년 동거 돈 싸움. 헤어짐
0,3년 반의 만남 끝에 헤어지게 되었습니다.
0,3년 연애 . 마침표가 도저히 끊기질 않네 어쩌면 좋죠
0,3년 연애의 끝
0,3년 째 트라우마
0,3년간 만나던 여자친구와 헤어졌어
0,3년반 만난여자와 헤어진지 한달 되었습니다
0,3년연애이별
0,3년이 지난 지금
0,3년이란 시간이 흘렀는대도
0,3년이란 오랜기간 연애를 하다보니 권태기가 찾아오네
0,3달이 지났네
0,3달이지났는데 이제야 헤어짐을 확신했네
0,40을 목전에 둔 헤어짐
0,45일만에 진짜 헤어지네
0,4개월째.
0,4년 반이라는 시간이 이렇게 끝나네.
0,4년 사귄 여자친구가 환승 이별했어
0,4년 사귄뒤 이별. 어느새 5달이 다되어가네여.
0,4년 연애 후 이별 6개월. 새로운 시작을 하는 전여친. 너무 힘들어.
0,4년4개월간의사랑이끝났네
0,4년넘은 인연이 끝이났습니다.
0,4년만난 여자와 이별한지 5개월 다되어가네.
0,4년을 만난 여친이 떠났습니다.
0,"4년을 만났어도,,"
0,4년을 엊그제 마무리 했습니다
0,4번의 재회와 4번의 헤어짐
0,"4월, 이별을 말합니다."
0,5년 10개월간 연애. 그리고 이별 준비 중
0,5년 동거후 이별.
0,5년 사귄 여자친구와 이별이네. 조언부탁좀 드려
0,5년 연애 이별
0,5년 연애 후 이별 3개월차
0,5년 연애가 끝났습니다.
0,5년 종교 문제 결국엔 헤어지네
0,5년가까이 사귄 그녀와 헤어졌습니다.
0,5년간 사귀고 어제 헤어졌습니다.
0,5년간 사귀고 이별
0,5년만난 전여친과 결국 어제 헤어졌습니다
0,5년연애 끝은 정말 멍하고 허무하네.
0,5년연애 이별후 3개월
0,"5년이 넘게 만난 첫 연인, 그리고 이별"
0,5년이란 시간이 무색해지네
0,600일 좀 넘은 저의 사랑 그리고 이별이야기
0,6개월 가량의 이별과 재회의 끝
0,6개월간의 짧은 사랑.
0,6개월만에 다시 만납니다.
0,6개월이 지나도 왜이런거죠?
0,6년 4개월동안의 연애. 그 후 이별 뭘해야할까
0,6년 연애 후 환승이별 당했어.
0,6년 이야기.
0,6년그리고남은 것들
0,6년연애 그리고 이별통보
0,6년을 널 위해 모든걸 바쳤고 니가 떠난후 4년동안 난 미친듯이 살았다.
0,6년의 만남. 이별을 준비하고 있습니다.
0,6년의시간과 6일간의 헤어짐 이제보내주려합니다
0,6살 많은 전여친이랑 만나고 얘기 잘하고 왔습니다.
0,7년 내남자
0,7년 정도 사귀었습니다
0,7년만에 두번째 이별통보
0,7년반 연애 끝났습니다.
0,7년사귄 남자친구에게 배신당했어.
0,7년사귄 남자친구의 유흥업소 방문사실을 알아버렸습니다
0,7년이라는 세월 함께한 애인과 이별하게 되었습니다.
0,7년째
0,7일차
0,8년 긴 만남의 끝은 힘드네
0,8년 긴 연애의 끝.
0,8년 만났는데 어떻게 헤어져
0,8년 사귀고 해어진지 1년.
0,8년 사귀고 헤어진지 2달
0,8년 연애끝의 이별.
0,8년의 연애의 끝에 와있습니다.
0,9년 연애 환승이별
0,9년간의 연애.
0,"9년연예,8년동거. 결국 헤어짐. 정말"
0,9년이 넘는 연애를 끝냅니다
0,jk김동욱 노래 생각나네
0,SNS 를 끊어야 하는데.
0,SNS 흔적
0,sns에서 다른 이성이랑 대화하는걸 보니 화가 나
0,가벼워졌다고 생각했는데
0,가사가 내맘같아
0,가슴 아픈 이별
0,가슴 한편이 꾹꾹하네
0,가슴에 구멍이 너무 커.
0,가슴은 계속 죽음만을 쳐다봅니다
0,가슴이 너무 아프고 숨쉬기가 힘드네
0,가슴이 아파
0,가슴이 아프네
0,가슴이 허락하질 않네.
0,가장 가까웠던 사람이 이제 가장 먼 사람이네
0,가족관계 알려줘
0,가짜 이별 4개월만에 마침표 찍었습니다.
0,가혹한 이별 극복방법.
0,간단하게 사랑이라는건.
0,간단하게 사랑이라는건.
0,간만에 꿈에 나와준 그녀 덕에 추억들이 막 떠오르네
0,간통 극복하는 방법
0,갈수록 더보고싶고 감당이안돼
0,갈수록 힘이 드네
0,감각이 무뎌질 때도 된 거 같은데
0,감정기복
0,감정에 솔직했을 뿐인데 남자들은 싫은 가봐
0,감정조절이 안돼
0,감정조절이 안되서 문자 보냈네
0,갑자기 급우울
0,갑자기 또 힘이드네.
0,갑자기 무너져버린 내자신
0,갑자기 밀려오는 우울감
0,갑자기 심장이 덜컹.
0,갑자기 일어난일이라 어이 없어
0,갑자기 차가워졌는데.
0,갑자기 화가나서 싸우고
0,갑자기 힘드네
0,갑작스러운 이별.
0,갑작스럽게 연락이 왔네.
0,같은 반인데 헤어지자고 해야 하나??
0,같은하늘 다른공간
0,같이 마지막으로 다녀온 여행 생각나
0,같이 보고싶어 올립니다
0,같이 보고싶어서 올려~
0,같이 오르고있는줄 알았는데.
0,같이 욕해줘
0,같이 있었는데.
0,같이 해온 5년
0,개거지같이 헤어져서 열받아
0,걔 없이 잘지내 보려구
0,걔는 행복하게 살텐데
0,거울 속에 비친 내 모습
0,거울보는게 싫어졌어
0,거의 매일 술
0,거지같은 이별
0,거짓말은 진짜 못고치는 병 맞죠?
0,거짓말처럼 돌아왔으면 좋겠다
0,걸지 못한 전화
0,걸핏하면 차단하는 놈
0,겁나 열받어
0,겁이 납니다.
0,겨우 힘든 맘 추스렸는데 연락오네
0,겨울에 하는 이별
0,견디기가 너무 힘드네
0,견딘다는 것
0,결국 결혼에 골인 못하고 헤어졌습니다
0,결국 놓아줬네
0,결국 다시 이렇게 됐네.
0,결국 답왔는데.기다리지 말라네
0,결국 또 꿈꿨네.
0,결국 또 다시 이별이 오네
0,결국 또 무너졌습니다.
0,결국 또 오게되네
0,결국 만나진 못하고 카톡으로 맘 전했네
0,결국 사고쳤내 또
0,결국 여친이 헤어지자 하네.
0,결국 연락을 해버렸네.
0,결국 연락했어
0,결국 완전 끝낫네.
0,결국 유료 상담을 받고야 말았네
0,결국 이렇게 끝나버리네
0,결국 이렇게 될 꺼면서.
0,결국 이별 종지부를 찍었네.
0,결국 이별의 끝은 망상인건가
0,결국 제가 병신인거죠.
0,결국 찾아갔네.!
0,결국 파혼했어!
0,결국 핸드폰 번호 바꿨어
0,결국 핸드폰 번호 바꿨어
0,결국 헤어졌네
0,결국 헤어졌네
0,결국 헤어졌네.
0,결국 헤어졌어
0,결국 헤어지자고 했어.
0,결국 헤어짐이 찾아오네
0,결국 헤어짐이 확실해졌습니다
0,결국엔 끝이라는 생각
0,결국엔 바람난거였네
0,결국은 무너졌네
0,결혼 가치관 때문에 헤어졌네.
0,결혼 삼개월 이혼이네.
0,결혼 전재 동거가 끝났네
0,결혼 준비중 일방적인 이별통보 살기 싫어져.
0,결혼 직전 이별
0,결혼까지 생각했는데.
0,결혼은 4년후에 하고 싶다고 하네
0,결혼이나 하지 왜 자꾸 나한테 화 내냐구!
0,결혼적령기의 여자는 이기적이에요.
0,결혼할 확신이 안선다고 헤어지자네
0,계속 맴돈다.
0,계속 생각나는 사람.
0,계속 생각난다면 연락 한 번 해봐야겠죠?
0,계속 시간을 갖자는 의미는 뭔가?
0,계속꿈에 나와
0,계절이 바뀌면
0,고민이 되네
0,고백하고 후회하면 어떡하지
0,고작 그러려고 날 떠난건지
0,고작 사람 하나인데
0,곧 1년인데 헤어졌어
0,곧 500일을 앞두고 헤어졌어.
0,공부는 내 체질이 아닌 것 같아
0,공부하기 힘들다
0,공허하네
0,공허한 마음
0,공허함이 크네
0,공황증
0,과거가 발목을 잡아
0,과거에 얽매여 있어
